Division Name,District Name,Tehsil Name ,Mauza Name ,Service Centre Type,
RAWALPINDI,JHELUM,PIND DADAN KHAN TEHSIL,PINDI SAID PUR,A.I. Sub-Centre,C
RAWALPINDI,JHELUM,PIND DADAN KHAN TEHSIL,JALAL PUR,Vety. Hospital,B
RAWALPINDI,JHELUM,PIND DADAN KHAN TEHSIL,WAGH, Vety. Dispensary,C
RAWALPINDI,JHELUM,PIND DADAN KHAN TEHSIL,DHERYALA JALAP,Vety. Centre,C
RAWALPINDI,JHELUM,PIND DADAN KHAN TEHSIL,HURN PUR,Vety. Centre,C
RAWALPINDI,JHELUM,PIND DADAN KHAN TEHSIL,SAUWAL,Vety. Centre,C
RAWALPINDI,JHELUM,PIND DADAN KHAN TEHSIL,GOL PUR,Vety. Centre,C
RAWALPINDI,JHELUM,PIND DADAN KHAN TEHSIL,TOBAH,Vety. Centre,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,PARIDAR WEZA, Vety. Dispensary,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,PARIDAR WEZA,A.I. Centre,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,GAIGI SAIDAN,Vety. Centre,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,BAINS QAIM,A.I. Centre,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,SOHAWA,Vety. Hospital,A
RAWALPINDI,JHELUM,SOHAWA TEHSIL,SOHAWA,A.I. Sub-Centre,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,HATHIA, Vety. Dispensary,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,DHAMAK,Vety. Centre,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,LEHRI,Vety. Centre,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,KOHALAH,A.I. Centre,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,DOMELI,Vety. Hospital,B
RAWALPINDI,JHELUM,SOHAWA TEHSIL,ADRANAH,Vety. Centre,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,JAJIAL,Vety. Centre,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,PADHARI,Vety. Centre,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,BARA GAWAH, Vety. Dispensary,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,NAGIAL,Vety. Centre,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,JANDALAH, Vety. Dispensary,C
RAWALPINDI,JHELUM,DINA TEHSIL,DOYAN,A.I. Sub-Centre,C
RAWALPINDI,JHELUM,DINA TEHSIL,KHOKHA,Vety. Centre,C
RAWALPINDI,JHELUM,DINA TEHSIL,SOHAN,Vety. Centre,C
RAWALPINDI,JHELUM,DINA TEHSIL,RAMDIYAL, Vety. Dispensary,C
RAWALPINDI,JHELUM,DINA TEHSIL,DINA THIKRIAN,Vety. Hospital,A
RAWALPINDI,JHELUM,DINA TEHSIL,MADDUKALAS,Vety. Centre,C
RAWALPINDI,JHELUM,DINA TEHSIL,PINDORI,Vety. Centre,C
RAWALPINDI,JHELUM,DINA TEHSIL,PINDORI,A.I. Sub-Centre,C
RAWALPINDI,JHELUM,DINA TEHSIL,CHAK BALIAN, Vety. Dispensary,C
RAWALPINDI,JHELUM,DINA TEHSIL,DHANYALAH,Vety. Centre,C
RAWALPINDI,JHELUM,DINA TEHSIL,CHAK AKKA,A.I. Centre,C
RAWALPINDI,JHELUM,DINA TEHSIL,MUGHAL ABAD,Vety. Centre,C
RAWALPINDI,JHELUM,DINA TEHSIL,CHAH GUNJAH,Vety. Centre,C
RAWALPINDI,JHELUM,DINA TEHSIL,SHAHAMAD PUR,Vety. Centre,C
RAWALPINDI,JHELUM,DINA TEHSIL,BADLOT,Vety. Centre,C
RAWALPINDI,JHELUM,PIND DADAN KHAN TEHSIL,LILLAH BHARWANA,Vety. Hospital,B
RAWALPINDI,Jhelum,PIND DADAN KHAN TEHSIL,P.D.Khan,A.I. Sub-Centre,C
RAWALPINDI,JHELUM,PIND DADAN KHAN TEHSIL,Khewara,Vety. Centre,C
RAWALPINDI,JHELUM,SOHAWA TEHSIL,Punchoor, Vety. Dispensary,C
RAWALPINDI,JHELUM,PIND DADAN KHAN TEHSIL,PIND DADAN KHAN ,Vety. Hospital,A
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.50 SHUMALI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.103 JANUBI,Vety. Hospital,B
Sargodha,Sargodha,SARGODHA TEHSIL,ASIANWALI,Vety. Hospital,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.47 SHUMALI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.109 JANUBI, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.104 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.87 SHUMALI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.87 SHUMALI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,75-JANUBI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,36-SHUMALI,Vety. Hospital,C
Sargodha,Sargodha,SARGODHA TEHSIL,36-SHUMALI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,MUTHA LUCK,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,40-SHUMALI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.88 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,35-SHUMALI, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,46-SHUMALI,Vety. Hospital,B
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.71 SHUMALI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,DHRIMA,Vety. Hospital,B
Sargodha,Sargodha,SARGODHA TEHSIL,DHRIMA,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.74 SHUMALI, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.75 SHUMALI,Vety. Hospital,C
Sargodha,Sargodha,SARGODHA TEHSIL,53-SHUMALI, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,54-SHUMALI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,66-SHUMALI,Vety. Hospital,C
Sargodha,Sargodha,SARGODHA TEHSIL,LUCK,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,JURA SAKESAR, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,AJNALA,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.63 SHUMALI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.90 SHUMALI, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.103 SHUMALI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.101 SHUAMLI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.97 SHUMALI, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.97 SHUMALI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.96 SHUMALI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,BAIHK, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.67 SHUMALI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,86-JANUBI, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,86-JANUBI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.83 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.74 JANUBI, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,LALUWALI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.36 JANUBI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.102 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.40 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.42 JANUBI, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,89-JANUBI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,95-JANUBI, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,26-JANUBI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,29-JANUBI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.34 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.35 JANUBI, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.35 JANUBI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,30-JANUBI, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,33-JANUBI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO. 114 JANUBI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO. 113 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.46 JANUBI,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.115 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.45 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.52 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.58 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,CHAK 122 SHUMALI,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,CHAK 134 JANUBI, Vety. Dispensary,C
Sargodha,Sargodha,SILLANWALI TEHSIL,124-SHUMALI,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,MANDI SILLAN WALI,Vety. Hospital,A
Sargodha,Sargodha,SILLANWALI TEHSIL,MANDI SILLAN WALI,A.I. Sub-Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,129-SHUMALI,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,135-JANUBI,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,135-JANUBI,A.I. Sub-Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,166/167 SHUMALI, Vety. Dispensary,C
Sargodha,Sargodha,SILLANWALI TEHSIL,CHAK NO.111 SHUMALI,A.I. Sub-Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,CHAK NO.122 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,CHAK NO.114 SHUMALI,Vety. Hospital,C
Sargodha,Sargodha,SILLANWALI TEHSIL,CHAK NO.120 JANUBI, Vety. Dispensary,C
Sargodha,Sargodha,SILLANWALI TEHSIL,CHAK NO.49 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,CHAK NO.130 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,CHAK NO.130 JANUBI,A.I. Sub-Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,CHAK NO.127 JANUBI, Vety. Dispensary,C
Sargodha,Sargodha,SILLANWALI TEHSIL,CHAK NO.131 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,CHAK NO.131 JANUBI,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,133-SHUMALI,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,133-SHUMALI,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,151-SHUMALI,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,152-SHUMALI, Vety. Dispensary,C
Sargodha,Sargodha,SILLANWALI TEHSIL,162/164 SHUMALI, Vety. Dispensary,C
Sargodha,Sargodha,SILLANWALI TEHSIL,161-SHUMALI,Vety. Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,MANDI BHALWAL,A.I. Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,6/JANUBI,Vety. Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,DEOWAL, Vety. Dispensary,C
Sargodha,Sargodha,BHALWAL TEHSIL,SALAM, Vety. Dispensary,C
Sargodha,Sargodha,BHALWAL TEHSIL,DHORI,Vety. Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,RATO KALA,Vety. Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,MANDI PHULRWAN,Vety. Hospital,B
Sargodha,Sargodha,BHALWAL TEHSIL,MANDI PHULRWAN,A.I. Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,BHALWAL PORANA,Vety. Hospital,B
Sargodha,Sargodha,BHALWAL TEHSIL,BHALWAL PORANA,A.I. Centre,A
Sargodha,Sargodha,BHALWAL TEHSIL,15/JANUBI,Vety. Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,18/SHUMALI,Vety. Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,WEROWAL,Vety. Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,MIANI,Vety. Hospital,C
Sargodha,Sargodha,BHALWAL TEHSIL,MIANI,A.I. Sub-Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,BHERA,Vety. Hospital,A
Sargodha,Sargodha,BHALWAL TEHSIL,BHERA,A.I. Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,KHAN MUHAMMAD WALA, Vety. Dispensary,C
Sargodha,Sargodha,BHALWAL TEHSIL,HAJKA,Vety. Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,KOT MAMIANA,Vety. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,SHAHPUR CANTT,A.I. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,JAHAN ABAD,Vety. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,SHAH PUR CITY,Vety. Hospital,A
Sargodha,Sargodha,SHAHPUR TEHSIL,SHAH PUR CITY,Vety. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,SHAH PUR CITY,A.I. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,KANDAN, Vety. Dispensary,C
Sargodha,Sargodha,SHAHPUR TEHSIL,JHAWARIAN,Vety. Hospital,B
Sargodha,Sargodha,SHAHPUR TEHSIL,JHAWARIAN,A.I. Sub-Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,KUDLTHI KADHI, Vety. Dispensary,C
Sargodha,Sargodha,SHAHPUR TEHSIL,SHER KOT,A.I. Sub-Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,KOT PEHALWAN,Vety. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,JANIWALA,A.I. Sub-Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,MOCHI WAL,A.I. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,MOCHI WAL,Vety. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,MANGOWAL KALAN,Vety. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,MANGOWAL KALAN,A.I. Sub-Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,JALAL PUR JADID, Vety. Dispensary,C
Sargodha,Sargodha,SHAHPUR TEHSIL,JALAL PUR JADID,A.I. Sub-Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,MANGOWAL KHURD,Vety. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,SABUWAL,Vety. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,WADHI,Vety. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,GONDAL,Vety. Hospital,C
Sargodha,Sargodha,SHAHPUR TEHSIL,GONDAL,A.I. Sub-Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,NAWABPUR,Vety. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,MASAR,A.I. Sub-Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,SARDAR PUR,Vety. Hospital,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,HUJHAN,Vety. Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,KOT MOMIN,Vety. Hospital,B
Sargodha,Sargodha,KOT MOMAN TEHSIL,KOT MOMIN,A.I. Centre,A
Sargodha,Sargodha,KOT MOMAN TEHSIL,MATILA,Vety. Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,CHAK NO. 19/ JANUBI,Vety. Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,MOAZZAM ABAD,Vety. Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,MOAZZAM ABAD,A.I. Sub-Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,LALYANI,Vety. Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,BOCHA KALAN,Vety. Hospital,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,BOCHA KALAN,A.I. Sub-Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,MELA,Vety. Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,NASIR PUR KHURD,Vety. Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,TAKHAT HAZARA,Vety. Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,MUDH RANJHA,Vety. Hospital,B
Sargodha,Sargodha,KOT MOMAN TEHSIL,MUDH RANJHA,A.I. Sub-Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,NASEER PUR KALAN,Vety. Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,DOODH, Vety. Dispensary,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,LAKSEEN,Vety. Hospital,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,LAKSEEN,A.I. Sub-Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,JAN MUHAMMAD WALA,Vety. Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,JALLAH MAKHDOM,Vety. Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,JALLAH MAKHDOM,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,CHAK NO.36/SB,Vety. Hospital,B
Sargodha,Sargodha,SARGODHA TEHSIL,SARGODHA,A.I. Centre,B
Sargodha,Sargodha,KOT MOMAN TEHSIL,Mateela,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,Sargodha,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,Behak Mekan,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,JhaL Chakian,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,Chaukera,A.I. Sub-Centre,C
Sargodha,Sargodha,SARGODHA TEHSIL,Chachoka,A.I. Sub-Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,Shah nikdar,A.I. Sub-Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,Shaheen Abad,A.I. Sub-Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,BHAL WAL AND  KOT MOMIN,Mobile Vety. Dispencery,C
Sargodha,Sargodha,SARGODHA TEHSIL,SARGODHA AND SILLAN WALI,Mobile Vety. Dispencery,C
Sargodha,Sargodha,BHALWAL TEHSIL,Kohlian,Vety. Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,Virkan Wali,Vety. Centre,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,Bhabra,Vety. Centre,C
Sargodha,Sargodha,SAHIWAL TEHSIL,Sungraka,Vety. Centre,C
Sargodha,Sargodha,SHAHPUR TEHSIL,Bakhar Bar,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,Sobagha,Vety. Centre,C
Sargodha,Sargodha,SILLANWALI TEHSIL,Shah Nikdar,Vety. Centre,C
Sargodha,Sargodha,BHALWAL TEHSIL,Chak No.3/NB, Vety. Dispensary,C
Sargodha,Sargodha,KOT MOMAN TEHSIL,Ahli Rawana, Vety. Dispensary,C
Sargodha,Sargodha,SARGODHA TEHSIL,Chak No.83/MN, Vety. Dispensary,C
Sargodha,Sargodha,BHALWAL TEHSIL,Chak Ramdas,Vety. Hospital,C
Sargodha,Sargodha,SARGODHA TEHSIL,Sargodha,Vety. Hospital,A
Sargodha,Sargodha,SARGODHA TEHSIL,Chaukera,Vety. Hospital,B
Sargodha,Sargodha,SARGODHA TEHSIL,Bhagtan Wala,Vety. Hospital,B
Sargodha,Sargodha,SILLANWALI TEHSIL,Shah Nikdar,Vety. Hospital,C
Sargodha,Sargodha,SILLANWALI TEHSIL,Shaheen Abad,Vety. Hospital,C
Sargodha,Sargodha,SILLANWALI TEHSIL,Chak No.64/SB,Vety. Hospital,C
Sargodha,Sargodha,SAHIWAL TEHSIL,Farooka,Vety. Hospital,B
Sargodha,Sargodha,SAHIWAL TEHSIL,Jehanian Shah,Vety. Hospital,B
RAWALPINDI,Chakwal,Chakwal,Chakwal,Vety. Hospital,A
RAWALPINDI,Chakwal,Talagang,Talagang,Vety. Hospital,A
RAWALPINDI,Chakwal,Choa Saiden Shah,Choa Saiden Shah,Vety. Hospital,A
RAWALPINDI,Chakwal,Kallar Kahar,Kallar Kahr,Vety. Hospital,A
RAWALPINDI,Chakwal,Talagang,Lawa,Vety. Hospital,A
RAWALPINDI,Chakwal,Chakwal,Balkasar,Vety. Hospital,B
RAWALPINDI,Chakwal,Chakwal,Dhudial,Vety. Hospital,B
RAWALPINDI,Chakwal,Talagang,Tamman,Vety. Hospital,B
RAWALPINDI,Chakwal,Kallar Kahar,Bhoun,Vety. Hospital,B
RAWALPINDI,Chakwal,Chakwal,Dumman,Vety. Hospital,B
RAWALPINDI,Chakwal,Chakwal,Kalas,Vety. Hospital,B
RAWALPINDI,Chakwal,Kallar Kahar,Buchal Kallan,Vety. Hospital,B
RAWALPINDI,Chakwal,Talagang,Pachnand,Vety. Hospital,B
RAWALPINDI,Chakwal,Chakwal,Chakwal ,A.I. Centre,B
RAWALPINDI,Chakwal,Chakwal,Chak Baqir Shah,Vety. Hospital,C
RAWALPINDI,Chakwal,Chakwal,Lanagh,Vety. Hospital,C
RAWALPINDI,Chakwal,Chakwal,Minwal , Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Bheen, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Chao Gang Ali Shah, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Gah, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Dhlha, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Thaneel Kamal, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Haraj, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Narang Saydan, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Uthwal, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Sohawa Dewalian, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Kot Chowderian, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Karyala, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Murreed, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Mangwal, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Mulhal Mughlan, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Ghazial, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Padshehan, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Saral, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Hasil, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Neela, Vety. Dispensary,C
RAWALPINDI,Chakwal,Chakwal,Munday,Vety. Centre,C
RAWALPINDI,Chakwal,Chakwal,Balo Kassar ,Vety. Centre,C
RAWALPINDI,Chakwal,Chakwal,Said Pur ,Vety. Centre,C
RAWALPINDI,Chakwal,Chakwal,Jaswal,Vety. Centre,C
RAWALPINDI,Chakwal,Chakwal,Jand Khan Zada,Vety. Centre,C
RAWALPINDI,Chakwal,Chakwal,Karsal,Vety. Centre,C
RAWALPINDI,Chakwal,Chakwal,Dharogi,Vety. Centre,C
RAWALPINDI,Chakwal,Chakwal,Odherwal,Vety. Centre,C
RAWALPINDI,Chakwal,Chakwal,Chakwal,Mobile Vety. Dispencery,C
RAWALPINDI,Chakwal,Chakwal,Dhudial,A.I. Centre,C
RAWALPINDI,Chakwal,Chakwal,Thaoa Bahadur,A.I. Centre,C
RAWALPINDI,Chakwal,Chakwal,Dohman,A.I. Centre,C
RAWALPINDI,Chakwal,Chakwal,Jabair ,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Odherwal,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Gah,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Saral,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Chak Umra,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Langah,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Chak Bakar Shah,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Narang Saydan,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Uthwal,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Jasswal,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Kot Chowderian,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Bhagwal,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Tharpal,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Sehgal Abad,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Murreed,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,MAngwal,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Mulhal Mughlan,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Chakwal,Neela,A.I. Sub-Centre,C
RAWALPINDI,Chakwal,Talagang,Bidher, Vety. Dispensary,C
RAWALPINDI,Chakwal,Talagang,Bhillo Mar, Vety. Dispensary,C
RAWALPINDI,Chakwal,Talagang,Chinji, Vety. Dispensary,C
RAWALPINDI,Chakwal,Talagang,Budhial, Vety. Dispensary,C
RAWALPINDI,Chakwal,Talagang,Dholar, Vety. Dispensary,C
RAWALPINDI,Chakwal,Talagang,Dhurnal, Vety. Dispensary,C
RAWALPINDI,Chakwal,Talagang,Jabbi Koterra, Vety. Dispensary,C
RAWALPINDI,Chakwal,Talagang,Jaisal, Vety. Dispensary,C
RAWALPINDI,Chakwal,Talagang,Mehmood wala, Vety. Dispensary,C
RAWALPINDI,Chakwal,Talagang,Kot Gulla, Vety. Dispensary,C
