30482,36120099,GPS NOSHEHRA P/O LSDURI MOZA PUNJANI,MULTAN,SHUJA ABAD,SHUJABAD
30483,36120101,GPS SINDH WALA MOZA PUNJANI P/O LASURI,MULTAN,SHUJA ABAD,SHUJABAD
30484,36120102,GPS DEEWAN WALA P/O LASURI MAOZA PUNJANI,MULTAN,SHUJA ABAD,SHUJABAD
30485,36120103,GPS THEHRI WALA P/O LASURI MOZA PUNJANI,MULTAN,SHUJA ABAD,SHUJABAD
30486,36120106,GPS TERI WALA VILLAGE GANWEN SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30487,36120108,GPS PATRI WALA P/O VILL GANWEN TEH.SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30488,36120109,GPS MOCHI WALA P/O OBAVARA SHUMALI,MULTAN,SHUJA ABAD,SHUJABAD
30489,36120110,GPS DERA ARBI P/O THATH GHALWAN,MULTAN,SHUJA ABAD,SHUJABAD
30490,36120111,GPS BASTI KANAIRA P/O THATH GHALWAN,MULTAN,SHUJA ABAD,SHUJABAD
30491,36120112,GPS PEER WALA P/O THATH GHALWAN,MULTAN,SHUJA ABAD,SHUJABAD
30492,36120113,GPS THATH GHALWAN P/O THATH GHAWAN,MULTAN,SHUJA ABAD,SHUJABAD
30493,36120161,GGCMS SANDHI WALA MOZA THUTH GHALWAN,MULTAN,SHUJA ABAD,SHUJABAD
30494,36120164,GGPS FIAZ ABAD SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30495,36120166,GGPS CHAH GHANI WALA BAGH BARI WALA SHUAJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30496,36120169,GMPS GHALLA MANDI SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30497,36120170,GGPS GAJJU HATTA NEAR CHOONGI NO.8 JALALPUR ROAD SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30498,36120171,GGPS RAILWAY STATION SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30499,36120173,GMPS ADA PULL KHARA,MULTAN,SHUJA ABAD,SHUJABAD
30500,36120174,GGHS MC RAILWAY GATE SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30501,36120177,GGPS TIBBI DARKHAN WALA,MULTAN,SHUJA ABAD,SHUJABAD
30502,36120178,GMPS AMAN ULLAH PUR SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30503,36120179,GGPS SARAY TEH.SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30504,36120180,GMPS JAMAL WALA SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30505,36120182,GGPS BASTI MUHAJREEN P/O KANWARA SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30506,36120183,GGPS SARI SHUJRA JALALPUR KHAKHI,MULTAN,SHUJA ABAD,SHUJABAD
30507,36120184,GGPS PUL KHARA SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30508,36120185,GGPS RAMZANI WALA NO.2,MULTAN,SHUJA ABAD,SHUJABAD
30509,36120186,GGCMES JALALPUR KHAKHI SHUJA ABAD,MULTAN,SHUJA ABAD,SHUJABAD
30510,36120187,GGPS JALAL ABAD SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30511,36120188,GMPS AMIR HUSSAIN BASTI JANGAL,MULTAN,SHUJA ABAD,SHUJABAD
30512,36120189,GGPS OBARA SHUMALI TEH. SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30513,36120190,GGPS LASURI KOHNA MUMTAZ NAGAR SHUJABAD DISTT. MULTA,MULTAN,SHUJA ABAD,SHUJABAD
30514,36120191,GGPS JAMAL WALA SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30515,36120192,GGPS MOHLAY WALA MAUZA WAINSE SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30516,36120193,GGPS THATH GHALWAN SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30517,36120194,GGPS BAGH PURANA SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30518,36120195,GGPS PONTA TEHSIL SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30519,36120196,GGPS KHAN PUR QAZI NO.2 TEBI AWAAN WALA SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30520,36120197,GGPS LAL SHAH WALA BASTI LAL SHAHWALA,MULTAN,SHUJA ABAD,SHUJABAD
30521,36120198,GMPS MOCHI PURA SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30522,36120199,GGPS CHALAY WALA SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30523,36120200,GGPS DOHARY WALA NO.3 (FATEH KHAN WALA),MULTAN,SHUJA ABAD,SHUJABAD
30524,36120201,GGPS BASTI PHORAN SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30525,36120202,GGPS KIKAR WALA BASTI KARIM ABAD,MULTAN,SHUJA ABAD,SHUJABAD
30526,36120203,GMPS ABBAS PURA MUZA GAJJU HATTA,MULTAN,SHUJA ABAD,SHUJABAD
30527,36120204,GGPS AHAIR WAILA,MULTAN,SHUJA ABAD,SHUJABAD
30528,36120205,GGPS WARIS ABAD WARIS ABAD SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30529,36120206,GGPS CHISHTI WALA SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30530,36120207,GGPS BASTI MALKANA SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30531,36120208,GMPS LALOO WALA SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30532,36120209,GGPS MANZOOR ABAD NO.1,MULTAN,SHUJA ABAD,SHUJABAD
30533,36120210,GGPS MULLAN WALA SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30534,36120211,GGPS GARDAIZ PUR BASTI HADAN WALA MUZA GRDEZ,MULTAN,SHUJA ABAD,SHUJABAD
30535,36120212,GGES BANGALA MORE BASTI BANGALA MORE,MULTAN,SHUJA ABAD,SHUJABAD
30536,36120213,GGPS NAWAN SHER SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30537,36120214,GGCMS PIR GHAIB P/O SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30538,36120215,GGPS NARAIN GRAH BASTI BANGALA SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30539,36120216,GGPS BHATTI WALA SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30540,36120217,GGPS JHANBI WALA SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30541,36120218,GGPS CHUTAN SHARIF,MULTAN,SHUJA ABAD,SHUJABAD
30542,36120219,GGPS PARMAT STOP MUZA HALALWAJA,MULTAN,SHUJA ABAD,SHUJABAD
30543,36120220,GGPS NEW BASTI BANGLA SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30544,36120221,GGPS BASTI LANGAH WALA,MULTAN,SHUJA ABAD,SHUJABAD
30545,36120223,GGPS JAN MOHAMMAD WALA,MULTAN,SHUJA ABAD,SHUJABAD
30546,36120224,GGPS NOOR FAQIR WALA BASTI MITHU SHUJABAD BASTI,MULTAN,SHUJA ABAD,SHUJABAD
30547,36120225,GGPS SOMAN JADEED SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30548,36120226,GGCMS KHAIR PUR SHAMSABAD NEAR PUL BUKTO,MULTAN,SHUJA ABAD,SHUJABAD
30549,36120227,GGPS DAD WALA P/O AGAR KHWANI SHUJABAD DISTT. MULTA,MULTAN,SHUJA ABAD,SHUJABAD
30550,36120228,GMPS KHAIR PUR SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30551,36120229,GGPS DHORAY WALA MARHA SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30552,36120230,GGPS MARAHA BASTI CHAH DARKHAN WALA P/O AGAR KHWANI SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30553,36120231,GGPS SANDLIAN BASTI SANDLIAN GOKH DARKHAN WALI SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30554,36120232,GGPS HAJI KHAN WALA MAUZA KHAIR PUR SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30555,36120233,GGPS NORUNG WALA SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30556,36120234,GMPS BABAR WALA (KALO WALA),MULTAN,SHUJA ABAD,SHUJABAD
30557,36120235,GGPS RAMZANI WALA NO.1 MOZA LASORI,MULTAN,SHUJA ABAD,SHUJABAD
30558,36120238,GGPS TAHLI WALA SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30559,36120239,GMPS DARKHAN WALA,MULTAN,SHUJA ABAD,SHUJABAD
30560,36120240,GGPS SHAH AMIR ABAD,MULTAN,SHUJA ABAD,SHUJABAD
30561,36120241,GGPS PIR BUKHSH WALA,MULTAN,SHUJA ABAD,SHUJABAD
30562,36120242,GGPS SAJAD WALA SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30563,36120243,GGPS DERA AARBI SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30564,36120244,GGPS ARAY WALA SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30565,36120245,GGPS MIRA MALLAH SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,SHUJABAD
30566,36120246,GGPS GHULAM MUHAMMAD WALA,MULTAN,SHUJA ABAD,SHUJABAD
30567,36120247,GGPS ABBAS NAGAR MUZA JALALPUR KHAKHI,MULTAN,SHUJA ABAD,SHUJABAD
30568,36120248,GGPS BASTI LABEJA SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30569,36120332,GMMS ANWAR PEER SHUJA ABAD,MULTAN,SHUJA ABAD,SHUJABAD
30570,36120334,GMMS TAHIR PUR DARYA PAAR,MULTAN,SHUJA ABAD,SHUJABAD
30571,36120336,GMMS THULL WALA NO.1 P/O SHUJAABAD,MULTAN,SHUJA ABAD,SHUJABAD
30572,36120339,GPS NOOR-UL-ISLAM,MULTAN,SHUJA ABAD,SHUJABAD
30573,36120342,GPS SHAMS-UD-DIN WALA SHUJA ABAD,MULTAN,SHUJA ABAD,SHUJABAD
30574,36120343,GPSS BAGRAIN,MULTAN,SHUJA ABAD,SHUJABAD
30575,36120344,GPS GAMAY WALA ADDA PIR GHAIB P/O NASEERPUR,MULTAN,SHUJA ABAD,SHUJABAD
30576,36120367,GPS 7 MARLA SCHEME SHUJABAD (NEW SCHOOL),MULTAN,SHUJA ABAD,SHUJABAD
30577,36120402,GPS KIKAR WALA SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30578,36120403,GPS GANJI BASTI,MULTAN,SHUJA ABAD,SHUJABAD
30579,36120181,GMPS FIAZABAD PUNJANI SHUJABAD,MULTAN,SHUJA ABAD,SHUJABAD
30580,36120087,GPS CHOTAIN SHARIF,MULTAN,SHUJA ABAD,SHUJABAD
30581,32310001,GHS ALI PUR,MUZAFFARGARH,ALIPUR,ALIPUR
30582,32310002,GHS CHUNJAN,MUZAFFARGARH,ALIPUR,ALIPUR
30583,32310003,GHS MUD WALA,MUZAFFARGARH,ALIPUR,ALIPUR
30584,32310004,GHS ALI WALI,MUZAFFARGARH,ALIPUR,ALIPUR
30585,32310005,GHS THAHEEM WALA,MUZAFFARGARH,ALIPUR,ALIPUR
30586,32310006,GHS MARIAN,MUZAFFARGARH,ALIPUR,ALIPUR
30587,32310009,GHS BARA,MUZAFFARGARH,ALIPUR,ALIPUR
30588,32310013,GGHS ALIPUR,MUZAFFARGARH,ALIPUR,ALIPUR
30589,32310015,GES ALI PUR,MUZAFFARGARH,ALIPUR,ALIPUR
30590,32310016,GES GHALWAN,MUZAFFARGARH,ALIPUR,ALIPUR
30591,32310017,GES PUNJNAD,MUZAFFARGARH,ALIPUR,ALIPUR
30592,32310018,GES GABBER ARAIN,MUZAFFARGARH,ALIPUR,ALIPUR
30593,32310035,GPS NO. 3 ALIPUR,MUZAFFARGARH,ALIPUR,ALIPUR
30594,32310040,GES CHOWKI GABOL,MUZAFFARGARH,ALIPUR,ALIPUR
30595,32310041,GPS KARCH WALA,MUZAFFARGARH,ALIPUR,ALIPUR
30596,32310042,GPS JALAL SAR WALA,MUZAFFARGARH,ALIPUR,ALIPUR
30597,32310044,GES PUNJNAD,MUZAFFARGARH,ALIPUR,ALIPUR
30598,32310046,GES TIBBI ARAIN,MUZAFFARGARH,ALIPUR,ALIPUR
30599,32310047,GPS MAKWAL JADEED,MUZAFFARGARH,ALIPUR,ALIPUR
30600,32310048,GPS MULLAN WALI JADEED,MUZAFFARGARH,ALIPUR,ALIPUR
30601,32310049,GPS FATEH MUHAMMAD WALA,MUZAFFARGARH,ALIPUR,ALIPUR
30602,32310051,GES TARAT,MUZAFFARGARH,ALIPUR,ALIPUR
30603,32310052,GPS YAKI WALI,MUZAFFARGARH,ALIPUR,ALIPUR
30604,32310053,GPS BASTI UMER,MUZAFFARGARH,ALIPUR,ALIPUR
30605,32310055,GPS MAKWAL HADEER,MUZAFFARGARH,ALIPUR,ALIPUR
30606,32310056,GES PHULLAN,MUZAFFARGARH,ALIPUR,ALIPUR
30607,32310057,GPS JADEED QURESHI,MUZAFFARGARH,ALIPUR,ALIPUR
30608,32310058,GPS CHAK DADDA,MUZAFFARGARH,ALIPUR,ALIPUR
30609,32310059,GPS BHINDAY WALI,MUZAFFARGARH,ALIPUR,ALIPUR
30610,32310060,GPS BAHAREIN WALI,MUZAFFARGARH,ALIPUR,ALIPUR
30611,32310061,GPS DHUDHI,MUZAFFARGARH,ALIPUR,ALIPUR
30612,32310063,GPS BAIT MOIZ UD DIN,MUZAFFARGARH,ALIPUR,ALIPUR
30613,32310066,GPS BAIT MULLAN WALI,MUZAFFARGARH,ALIPUR,ALIPUR
30614,32310069,GPS DUREE BABBER,MUZAFFARGARH,ALIPUR,ALIPUR
30615,32310070,GES GAGRAY WALI,MUZAFFARGARH,ALIPUR,ALIPUR
30616,32310071,GPS KHARORA FAZIL,MUZAFFARGARH,ALIPUR,ALIPUR
30617,32310073,GES AZMAT PUR,MUZAFFARGARH,ALIPUR,ALIPUR
30618,32310074,GPS MAKHAN BELA,MUZAFFARGARH,ALIPUR,ALIPUR
30619,32310075,GPS BAZ WALA,MUZAFFARGARH,ALIPUR,ALIPUR
30620,32310076,GPS LAAL SANDILA,MUZAFFARGARH,ALIPUR,ALIPUR
30621,32310113,GGPS MUD SOHANRAY SHAH,MUZAFFARGARH,ALIPUR,ALIPUR
30622,32310146,GPS SHAH WALI,MUZAFFARGARH,ALIPUR,ALIPUR
30623,32310241,GPS PEER JHANDEER,MUZAFFARGARH,ALIPUR,ALIPUR
30624,32310243,GPS NAIKO KARA,MUZAFFARGARH,ALIPUR,ALIPUR
30625,32310246,GMMS BASTI MAHARAN,MUZAFFARGARH,ALIPUR,ALIPUR
30626,32310247,GMMS SONTRAY WALA,MUZAFFARGARH,ALIPUR,ALIPUR
30627,32310267,GPS BASTI CHACHAR,MUZAFFARGARH,ALIPUR,ALIPUR
30628,32310269,GPS BASTI RAGAR,MUZAFFARGARH,ALIPUR,ALIPUR
30629,32310270,GPS BASTI QURESHI,MUZAFFARGARH,ALIPUR,ALIPUR
30630,32310277,GPS AGHRANI,MUZAFFARGARH,ALIPUR,ALIPUR
30631,32310312,GGPS WALWAT,MUZAFFARGARH,ALIPUR,ALIPUR
30632,32310319,GGPS AGHRANI,MUZAFFARGARH,ALIPUR,ALIPUR
30633,32310026,GGES ALIPUR,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30634,32310027,GGES TARAT,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30635,32310028,GGES BANDAY SHAH,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30636,32310029,GGHS PHULLAN SHARIF,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30637,32310030,GGHS ADDA NALKA,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30638,32310031,GGES MUD WALA,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30639,32310150,GGPS NAWAN DERA,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30640,32310194,GGPS PAKKAY WALA,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30641,32310195,GGPS TEACHER COLONY,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30642,32310196,GGPS SULTAN PUR NO. 2,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30643,32310197,GGPS ALIPUR NO. 2,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30644,32310198,GGPS FAQIR SHAH,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30645,32310200,GGPS GULSHAIR WALA,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30646,32310201,GGPS CANAL COLONY PUNJNAD,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30647,32310202,GGPS KACHI WAL,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30648,32310203,GGPS MUREED WALA,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30649,32310204,GGPS DAMMER WALA JANUBI NO. 2,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30650,32310205,GGPS DAMMER WALA JANUBI NO. 1,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30651,32310206,GGPS YAKI WALI NO. 2,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30652,32310207,GGPS NAWAN DOUR WALA,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30653,32310208,GGPS MUSA LAGHARI,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30654,32310209,GGPS SIKANDER ABAD,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30655,32310210,GGPS BASTI LAGHARI,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30656,32310211,GGPS GAGRAY WALI,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30657,32310212,GGPS BASTI GAMAN,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30658,32310213,GGPS SAKKER WALA,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30659,32310225,GGPS HAJI GHALOO,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30660,32310236,GGPS SARDAR KOURY KHAN,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30661,32310237,GGPS BASTI SIAL,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30662,32310238,GGCMS CHANAN WALA,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30663,32310304,GGPS YAKI WALI NO 1,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30664,32310307,GGPS BASTI LAR,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30665,32310309,GGPS BASTI GOPANG,MUZAFFARGARH,ALIPUR,ALIPUR NORTH
30666,32310032,GGES THAHEEM WALA,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30667,32310033,GGES BAZ WALA,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30668,32310164,GGPS DARWESH MARKAND,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30669,32310169,GGPS KOLACHI,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30670,32310171,GGPS LAL KHAN BADANI,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30671,32310175,GGPS BASTI GHULAM HAYEDER WALA,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30672,32310214,GGPS LIAQAT ABAD,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30673,32310215,GGPS BASTI GABOOL,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30674,32310217,GGPS BASTI ARAIN,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30675,32310218,GGES CHOWKI GABOOL,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30676,32310219,GGPS GHALWAN,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30677,32310220,GGPS BASTI DOGRAN,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30678,32310221,GGPS KARCH WALA,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30679,32310222,GGPS FARID ABAD,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30680,32310223,GGPS TIBBI ARAIN,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30681,32310224,GGPS SHIKRANI,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30682,32310226,GGPS KULL KANWAL,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30683,32310227,GGPS MARIAN,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30684,32310228,GGPS BASTI DEAT,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30685,32310229,GGPS BAHAR KHAN/ GOPANG,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30686,32310230,GGPS SALHOO WALA,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30687,32310231,GGPS HASSAN WALA,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30688,32310232,GGPS TAHLI WALA,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30689,32310233,GGPS BASTI AWAN,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30690,32310234,GGPS BAHARAY WALA,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30691,32310235,GGPS MUHAMMADIA COLONY,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30692,32310239,GGPS BASTI KANJIN WALI,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30693,32310301,GGPS BAQAR SHAH,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30694,32310303,GGPS PIPAL WALA,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30695,32310315,GGPS JINDO WALA,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30696,32310318,GGPS JHALAR,MUZAFFARGARH,ALIPUR,ALIPUR SOUTH
30697,32310007,GHS SULTAN PUR,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30698,32310008,GHS KHAIR PUR SADAT,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30699,32310019,GES THERI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30700,32310022,GGES SULTAN PUR,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30701,32310023,GGHS KHAIRPUR SADAT,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30702,32310024,GGES MURAD PUR,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30703,32310025,GGES BASTI AZEEM SHAH,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30704,32310077,GES KAHEERY,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30705,32310078,GPS CHAJRA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30706,32310080,GPS MITHAN WALI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30707,32310081,GPS CHANDIA MANDOS,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30708,32310082,GPS BASTI SIALAN,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30709,32310084,GES SIAL,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30710,32310085,GPS FATEH PUR JADEED,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30711,32310087,GPS WALWAT,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30712,32310088,GPS BAIT DEWAN,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30713,32310089,GPS MOHIB FAQIR,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30714,32310090,GPS PIRHAR WALA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30715,32310091,GPS LODHRAY WALA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30716,32310092,GPS NIHAL WALA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30717,32310093,GPS BAQIR SHAH SHUMALI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30718,32310094,GPS NONARI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30719,32310095,GPS YOUSUF WALA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30720,32310096,GPS KABIR GOPANG,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30721,32310097,GPS BASTI JASKANI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30722,32310098,GPS LANGAH,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30723,32310099,GPS NAWAN DERA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30724,32310100,GPS KHIZAR ABAD,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30725,32310101,GPS MURAD PUR JANUBI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30726,32310102,GPS MIRANI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30727,32310103,GPS BABBER JADEED,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30728,32310109,GPS MUHAMMAD WALI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30729,32310111,GPS NORANI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30730,32310112,GPS YARAY WALI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30731,32310114,GPS GHIRI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30732,32310115,GPS TIBBA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30733,32310116,GPS GHATTI NAHAR,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30734,32310117,GPS DAD WALA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30735,32310118,GPS BAIT BAGH SHAH,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30736,32310151,GGPS BASTI DESI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30737,32310152,GGPS NABI PUR NO.1,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30738,32310153,GGPS BASTI CHACHAR,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30739,32310154,GGPS NABI PUR NO.2,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30740,32310156,GGPS GHATTI NAHAR,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30741,32310157,GGPS KAKWANI WALA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30742,32310158,GGPS KOHAR FAQIRAN,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30743,32310159,GGPS LODHRAN,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30744,32310160,GGES GABBAR ARAIN,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30745,32310161,GGPS MUHAMMAD WALI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30746,32310162,GGPS DARGHAI WALA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30747,32310163,GGPS BASTI KULAB WALA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30748,32310165,GGPS BASTI LANGA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30749,32310166,GGPS BASTI BARA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30750,32310167,GGPS BASTI CHANDIA,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
30751,32310168,GGPS YARAY WALI,MUZAFFARGARH,ALIPUR,KHAIRPUR SADAT
