district_name,tehsil_name,exam_center_emis,xc_name
SIALKOT,SIALKOT,34330071,316-GGHS HUNDAL
SIALKOT,PASRUR,34320212,317-GES CHICHER WALI
SIALKOT,SIALKOT,34330026,318-Govt. HS BHAGOWAL
SIALKOT,SIALKOT,34330054,319-GGHS BHAGOWAL
SIALKOT,SIALKOT,34330099,320-GGES NIDOKAY
SIALKOT,SIALKOT,34330024,321-GHS SIR SYED PAKKI KOTLI
SIALKOT,SIALKOT,34330024,322-GHS SIR SYED PAKKI KOTLI(a)
SIALKOT,SIALKOT,34330049,323-Govt. CHR GHS HAJIPURA
SIALKOT,SIALKOT,34330049,324-Govt. CHR GHS HAJIPURA(a)
SIALKOT,SIALKOT,34330124,325-GGES MIANI
SIALKOT,SAMBERIAL,34340056,326-GGHS KULUWAL
SIALKOT,SIALKOT,34330122,327-GGES KACHI MAND
SIALKOT,PASRUR,34320041,328-GES RANDHAWA
SIALKOT,PASRUR,34320067,329-Govt. Ayesha GHS PASRUR
SIALKOT,PASRUR,34320069,330-GGES RANDHAWA
SIALKOT,PASRUR,34320074,331-GGHS LANGAY
SIALKOT,PASRUR,34320133,332-Govt. Boys E/S Loharkay
SIALKOT,SIALKOT,34330003,333-Govt. I MEM HSS GOHADPUR
SIALKOT,SIALKOT,34330033,334-GHSS KOTLI LOHARAN
SIALKOT,SIALKOT,34330059,335-GGHSS ZANIB KOTLI LOHARAN WEST(A)
SIALKOT,DASKA,34310446,336-GGES MC DASKA KOT(A)
SIALKOT,DASKA,34310213,337-GES RANJHAI(A)
SIALKOT,PASRUR,34320019,338-Govt. HS CHARWA(C)
SIALKOT,SIALKOT,34330069,339-Govt. GHSS VARIO
SIALKOT,SIALKOT,34330069,340-Govt. GHSS VARIO(b)
SIALKOT,SIALKOT,34330137,341-GGES DHILAM GHAZI
SIALKOT,SAMBERIAL,34310027,342-GHS Bhopalwala
SIALKOT,SAMBERIAL,34340051,343-GGHS BEGOWALA
SIALKOT,SAMBERIAL,34340079,344-GES DHILLAM BALAGAN
SIALKOT,SAMBERIAL,34340123,345-GGHS MALKHAN WALA
SIALKOT,PASRUR,34320057,346-GES NOSHERA KAKAY ZIAN
SIALKOT,PASRUR,34320190,347-GES KALA PAHAR
SIALKOT,PASRUR,34320511,348-GES Model KALU WALI SYEDAN
SIALKOT,SIALKOT,34330063,349-Govt. GHS PHUKLIAN
SIALKOT,SIALKOT,34330617,350-GGES HAIL BAJWAN
SIALKOT,PASRUR,34320038,351-Govt. GHS SABAZKOT(C)
SIALKOT,PASRUR,34320073,352-GGHS KHAN PUR SYEDAN(A)
SIALKOT,PASRUR,34320705,353-GGES DULAM KAHLWAN
SIALKOT,PASRUR,34320038,354-Govt. GHS SABAZKOT(D)
TT Singh,TOBA TEK SINGH,33330075,101-GHS CHAK 148 GB
TT Singh,TOBA TEK SINGH,33330053,102-GGHSS CHAK 148 GB
TT Singh,TOBA TEK SINGH,33330030,103-GHS ISLAMIA T.T.SINGH
TT Singh,TOBA TEK SINGH,33330057,104-GGHS CHAK 380 JB
TT Singh,TOBA TEK SINGH,33330063,105-GMHS EID GAH ROAD T.T.SINGH
TT Singh,TOBA TEK SINGH,33330073,106-ges 323 jb i tarandi ttsingh
TT Singh,TOBA TEK SINGH,33330151,107-gghs 151 gb ttsingh
TT Singh,TOBA TEK SINGH,33330217,108-GPS BUKHSHI PARK T.T.SINGH
TT Singh,TOBA TEK SINGH,33330479,109-GGES CHAK 330 JB
TT Singh,KAMALIA,33320007,110-GmHS NAWAB BHOOTI
TT Singh,KAMALIA,33320054,111-GGHS NAWAB BHOOTI
TT Singh,KAMALIA,33320303,112-GGES Mai saforan
TT Singh,TOBA TEK SINGH,33330022,113-GHS 184 GB TTSINGH
TT Singh,TOBA TEK SINGH,33330126,114-GGES CHAK 184 GB(A)
TT Singh,TOBA TEK SINGH,33330352,115-GES CHAK 189 GB I
TT Singh,TOBA TEK SINGH,33330401,116-GGHS CHAK 189 GB
TT Singh,TOBA TEK SINGH,33330013,117-GHS 264 GB TTSINGH
TT Singh,TOBA TEK SINGH,33330114,118-GGES CHAK 268 GB
TT Singh,GOJRA,33310026,119-GHS 348 JB GOJRA
TT Singh,GOJRA,33310041,120-GGHS CHAK 348 JB
TT Singh,KAMALIA,33320010,121-GHS MC KAMALIA
TT Singh,KAMALIA,33320037,122-GES SAID MUSSA
TT Singh,TOBA TEK SINGH,33330037,123-GGHS CHAK 255 GB(A)
TT Singh,GOJRA,33310022,124-GHS 336 JB
TT Singh,GOJRA,33310043,125-GGHS 338 JB GOJRA
TT Singh,GOJRA,33310047,126-GES 339 JB
TT Singh,GOJRA,33310055,127-GGHS 333 JB
TT Singh,TOBA TEK SINGH,33330119,128-GGHS CHAK 256 GB PHALOOR
TT Singh,KAMALIA,33320029,129-GG LAB.HS KAMALIA
TT Singh,KAMALIA,33320061,130-GGHS KACHI BASTI KAMALIA
TT Singh,KAMALIA,33320061,131-GGHS KACHI BASTI KAMALIA(a)
TT Singh,KAMALIA,33320063,132-GGES BAGHI WALA
TT Singh,KAMALIA,33320220,133-GOVT ELEMENTRY SCHOOL 714GB
TT Singh,KAMALIA,33320028,134-GGHS  KAMALIA
TT Singh,KAMALIA,33320028,135-GGHS  KAMALIA(a)
TT Singh,GOJRA,33310013,136-GHS 310 JB GOJRA
TT Singh,GOJRA,33310087,137-GGHS CHAK 308 JB
TT Singh,GOJRA,33310378,"138-G.G.E.S 306J.B, BOTALA"
TT Singh,TOBA TEK SINGH,33330017,139-GHS CHAK NO 256 GB
TT Singh,TOBA TEK SINGH,33330018,140-GHS CHAK NO 361 GB
TT Singh,KAMALIA,33320024,141-GHS CHAK 694/36 GB(B)
TT Singh,GOJRA,33310001,142-GGHSS 281 JB GOJRA
TT Singh,GOJRA,33310048,143-GHS CHAK 281 JB DAWAKHARY
TT Singh,TOBA TEK SINGH,33330008,144-GHS 328 GB
TT Singh,TOBA TEK SINGH,33330010,145-GHS 333 GB
TT Singh,TOBA TEK SINGH,33330041,146-GGHS 333 GB TTSINGH
TT Singh,TOBA TEK SINGH,33330043,147-GGHS 324 GB
TT Singh,TOBA TEK SINGH,33330104,148-GGHS 330 GB
TT Singh,KAMALIA,33320013,149-GHS CHAK 742 GB
TT Singh,KAMALIA,33320018,150-GHS 739 GB KAMALIA
TT Singh,KAMALIA,33320030,151-GGHS CHAK 739 GB JAKHAR
TT Singh,GOJRA,33310008,152-GHS 353 JB GOJRA
TT Singh,GOJRA,33310016,153-GHS CHAK 423 JB ADA
TT Singh,GOJRA,33310035,154-GGHS CHAK 417 JB
TT Singh,TOBA TEK SINGH,33330002,155-GHSS RAJANA
TT Singh,KAMALIA,33320009,156-GHS No. 1 KAMALIA
TT Singh,KAMALIA,33320009,157-GHS No. 1 KAMALIA(a)
TT Singh,KAMALIA,33320017,158-GHS ISLAMIA KAMALIA
TT Singh,KAMALIA,33320043,159-GHS LABORATORY (ATTACH WITH GCET (M) KAMALIA)
TT Singh,KAMALIA,33320043,160-GHS LABORATORY (ATTACH WITH GCET (M) KAMALIA)(a)
TT Singh,KAMALIA,33320001,161-GHSS SANDHILIANWALI
TT Singh,KAMALIA,33320004,162-GHS CHAK 761
TT Singh,KAMALIA,33320027,163-GGHS SANDILIANWALI
TT Singh,KAMALIA,33320052,164-GGES 763 GB
TT Singh,KAMALIA,33320062,165-GGHS MADINA ABAD KAMALIA(A)
TT Singh,GOJRA,33310002,166-GHS ISLAMIA GOJRA
TT Singh,GOJRA,33310004,167-GHS GHOUSIA MUSLIM GOJRA
TT Singh,GOJRA,33310005,168-G MC HS  GOJRA
TT Singh,GOJRA,33310005,169-G MC HS  GOJRA(a)
TT Singh,GOJRA,33310006,170-GHS CHAK 301 JB
TT Singh,GOJRA,33310012,171-GHS CHAK 369 JB
TT Singh,GOJRA,33310044,172-GES JAMIA CHARAGIA GOJRA
TT Singh,GOJRA,33310104,173-GES MC EID GAH GOJRA
TT Singh,GOJRA,33310342,174-GGES CHAK 297 JB I
TT Singh,TOBA TEK SINGH,33330009,175-GHS CHAK NO 301 GB
TT Singh,TOBA TEK SINGH,33330364,176-GGES CHAK 305 GB
TT Singh,KAMALIA,33320069,177-GGES SHEIKH BURHAN(A)
TT Singh,KAMALIA,33320011,178-Govt.high school  No. 2 KAMALIA(B)
TT Singh,KAMALIA,33320011,179-Govt.high school  No. 2 KAMALIA(c)
TT Singh,KAMALIA,33320044,180-GES MC Kamalia.
TT Singh,KAMALIA,33320381,181-GGES 56 Tukra
TT Singh,KAMALIA,33320012,182-GHS MOHAL KAMALIA
TT Singh,KAMALIA,33320002,183-GHSS 718 GB KAMALIA
TT Singh,KAMALIA,33320031,184-GGHS 721 GB
TT Singh,KAMALIA,33320051,185-GES 728 GB
TT Singh,KAMALIA,33320103,186-GGES 718 GB
TT Singh,TOBA TEK SINGH,33330029,187-GHS MAURUSI PUR 250 GB(A)
TT Singh,TOBA TEK SINGH,33330046,188-GGHSS CHAK 252 GB
TT Singh,TOBA TEK SINGH,33330045,189-GGHS CHAK 251 GB(B)
TT Singh,TOBA TEK SINGH,33330080,190-GES CHAK 252 GB(B)
TT Singh,TOBA TEK SINGH,33330034,191-GGHS CHAK 302 GB(A)
TT Singh,KAMALIA,33320065,192-GGES.Moh.Charh.KML
TT Singh,TOBA TEK SINGH,33330035,193-GGHS CHAK 340 GB
TT Singh,TOBA TEK SINGH,33330082,194-GES CHAK 340 GB
TT Singh,TOBA TEK SINGH,33330007,195-GMHS 343 GB
TT Singh,TOBA TEK SINGH,33330021,196-GHS CHAK NO. 350 GB
TT Singh,TOBA TEK SINGH,33330511,197-GGES CHAK 337 GB DHOLAN
TT Singh,TOBA TEK SINGH,33330040,198-GGHSS 343 GB
TT Singh,TOBA TEK SINGH,33330004,199-GGHSS RAJANA (A)
TT Singh,TOBA TEK SINGH,33330091,200-GES RAJANA
TT Singh,TOBA TEK SINGH,33330418,201-GGES RAJANA NO. 2
TT Singh,TOBA TEK SINGH,33330049,202-GGHS 388 JB TTSINGH
TT Singh,TOBA TEK SINGH,33330133,203-GOVT.G.E/S 383 JB
TT Singh,TOBA TEK SINGH,33330240,204-GES CHAK 388 JB II
TT Singh,KAMALIA,33320005,205-GHS 689/31 GB KAMALIA
TT Singh,KAMALIA,33320005,206-GHS 689/31 GB KAMALIA(a)
TT Singh,KAMALIA,33320053,207-GGHS CHAK 689/31 GB
TT Singh,TOBA TEK SINGH,33330072,208-GES CHAK 296 GB
TT Singh,TOBA TEK SINGH,33330001,209-GHSS 379 JB TTSINGH
TT Singh,TOBA TEK SINGH,33330056,210-GGHS CHAK 379 JB KALOIA
TT Singh,GOJRA,33310039,211-GGHS 430 JB GOJRA
TT Singh,TOBA TEK SINGH,33330050,212-GGHS No.1  TTSINGH(A)
TT Singh,TOBA TEK SINGH,33330448,213-GGPS NO. 2 JADEED T.T.SINGH
TT Singh,TOBA TEK SINGH,33330512,214-GGHS CHAK 351 GB
TT Singh,TOBA TEK SINGH,33330031,215-GGHS LATIF AWAMI BASTI T.T.SINGH
TT Singh,GOJRA,33310014,216-GHS 160 GB GOJRA
TT Singh,GOJRA,33310030,217-GGHS CHAK 248 GB MALARRY
TT Singh,GOJRA,33310079,218-GGHS CHAK 159 GB
TT Singh,GOJRA,33310009,219-GHS 97 JB GOJRA
TT Singh,GOJRA,33310206,220-GES CHAK 99 JB
TT Singh,GOJRA,33310277,221-GGCMS CHAK 95 JB I GILL
TT Singh,GOJRA,33310038,222-GGHS CHAK 424 JB MINTGUMARY WALA
TT Singh,KAMALIA,33320046,223-GES 673/14 GB
TT Singh,KAMALIA,33320099,224-GGES 673/14 GB
TT Singh,KAMALIA,33320104,225-GGES 662/3 GB
TT Singh,KAMALIA,33320019,226-GHS NO 2 PIRMAHAL(C)
TT Singh,KAMALIA,33320022,227-GHS No. 1 PIRMAHAL(D)
TT Singh,GOJRA,33310017,228-gOVT cms h/s 424 j.b
TT Singh,GOJRA,33310018,229-GHS 178 GB GOJRA
TT Singh,GOJRA,33310019,230-GHS CHAK 243 GB KALYAN PUR
TT Singh,GOJRA,33310031,231-GGHS CHAK 178 GB
TT Singh,TOBA TEK SINGH,33330016,232-GHS CHAK 394 JB(K)
TT Singh,TOBA TEK SINGH,33330051,233-GGHS 394 JB TTSINGH(I)
TT Singh,KAMALIA,33320163,234-GES CHAK 688/28 GB(B)
TT Singh,GOJRA,33310137,235-GOVT. PRIMARY SCHOOL 180 G.B(A)
TT Singh,KAMALIA,33320003,236-GGHSS PIRMHAL
TT Singh,KAMALIA,33320025,237-GHS CHAK  670/11 GB
TT Singh,KAMALIA,33320092,238-GGES UPPERCOLONY PIR MAHAL
TT Singh,KAMALIA,33320097,239-GGES NO.1 PIR MAHAL MADINA BLOCK
TT Singh,KAMALIA,33330006,240-GHS 320 GB
TT Singh,KAMALIA,33320026,241-GHS CHAK 746 GB
TT Singh,KAMALIA,33320021,242-GHS CHAK 720 GB
TT Singh,KAMALIA,33320098,243-GGHS CHAK 720 GB
TT Singh,TOBA TEK SINGH,33330048,244-GGHS No.2   TTSINGH
TT Singh,GOJRA,33310028,245-GGHS  GOJRA
TT Singh,GOJRA,33310028,246-GGHS  GOJRA(a)
TT Singh,GOJRA,33310029,247-GGHS MILLAT GOJRA
TT Singh,GOJRA,33310064,248-GGHS HOUSING COLONY GOJRA
TT Singh,GOJRA,33310024,249-GHS 278 JB GOJRA(A)
TT Singh,GOJRA,33310065,250-GGES SAINT FAITHS MISSION ROAD GOJRA
TT Singh,GOJRA,33310084,251-GGES CHAK 298 JB
TT Singh,TOBA TEK SINGH,33330003,252-GGHSS 316 GB TTSINGH
TT Singh,TOBA TEK SINGH,33330011,253-GHS CHAK NO 313 GB
TT Singh,TOBA TEK SINGH,33330109,254-GGHS CHAK NO 408 JB
TT Singh,TOBA TEK SINGH,33330048,255-GGHS No.2   TTSINGH(B)
TT Singh,GOJRA,33310042,256-GGHS CHAK 278 JB USMAN KOT(C)
TT Singh,TOBA TEK SINGH,33330032,257-GHS MODEL T.T.SINGH
TT Singh,TOBA TEK SINGH,33330078,258-GES CHAK 293 GB
TT Singh,TOBA TEK SINGH,33330147,259-GGHS CHAK 293 GB SHERON
TT Singh,KAMALIA,33320014,260-GHS 736 GB KAMALIA
TT Singh,KAMALIA,33320038,261-ges mumdana khurd
TT Singh,GOJRA,33310036,262-GGHS 360 JB GOJRA
TT Singh,TOBA TEK SINGH,33310089,263-GGHS 425JB
TT Singh,TOBA TEK SINGH,33330026,264-GHS MUSLIM JANI WALA
TT Singh,TOBA TEK SINGH,33330052,265-GGHS 318 JB TTSINGH
TT Singh,TOBA TEK SINGH,33330055,266-GGHS CHAK 287 JB
TT Singh,TOBA TEK SINGH,33330070,267-GES CHAK 318 JB
VEHARI,VEHARI,36330004,101-Govt. Model HS Vehari
VEHARI,VEHARI,36330036,102-GGHS Luddan Vehari
VEHARI,VEHARI,36330233,103-GES LUDDAN
VEHARI,VEHARI,36330020,104-GHS 155 /WB
VEHARI,VEHARI,36330021,105-GHS 89/WB Vehari
VEHARI,VEHARI,36330058,106-GES 87/ WB
VEHARI,BUREWALA,36310013,107-GHS 255/EB Burewala
VEHARI,BUREWALA,36310040,108-GGHSS CHAK NO.255/EB
VEHARI,MAILSI,36320011,109-GHS CHAK NO.187/WB
VEHARI,MAILSI,36320001,110-GHSS Tibba Sultanpur Mailsi
VEHARI,MAILSI,36320018,111-GHS 211/WB Mailsi
VEHARI,VEHARI,36330003,112-GHSS Luddan Vehari
VEHARI,VEHARI,36330003,113-GHSS Luddan Vehari(a)
VEHARI,BUREWALA,36310007,114-GMCHS Burewala(a)
VEHARI,BUREWALA,36310007,115-GMCHS Burewala(b)
VEHARI,BUREWALA,36310007,116-GMCHS Burewala(c)
VEHARI,BUREWALA,36310030,117-GGMCHS Burewala
VEHARI,BUREWALA,36310030,118-GGMCHS Burewala(a)
VEHARI,BUREWALA,36310032,119-GGH/S MADINA COLONY
VEHARI,BUREWALA,36310033,120-GGHS505/E.B
VEHARI,VEHARI,36330004,121-Govt. Model HS Vehari(A)
VEHARI,MAILSI,36320014,122-GHS Kot Muzaffar Mailsi
VEHARI,MAILSI,36320032,123-GGHS Kot Muzaffar Mailsi
VEHARI,BUREWALA,36310010,124-GHS 455/EB Burewala
VEHARI,BUREWALA,36310010,125-GHS 455/EB Burewala(a)
VEHARI,VEHARI,36330244,126-GES MIAN HAKEM
VEHARI,VEHARI,36330022,127-GHS Molvi Wah vehari
VEHARI,VEHARI,36330115,128-GGES KARIM WAH
VEHARI,VEHARI,36330270,129-GES 64/KB
VEHARI,MAILSI,36320003,130-GHSS Mitru Mailsi
VEHARI,MAILSI,36320003,131-GHSS Mitru Mailsi(a)
VEHARI,MAILSI,36320023,132-GHS 125/ W.B.
VEHARI,MAILSI,36320023,133-GHS 125/ W.B.(a)
VEHARI,MAILSI,36320075,134-GGHS Mitru
VEHARI,BUREWALA,36310014,135-GHS 515/EB Burewala
VEHARI,BUREWALA,36310014,136-GHS 515/EB Burewala(a)
VEHARI,BUREWALA,36310088,137-GGES 519/EB
VEHARI,BUREWALA,36310019,138-GHS 231/EB Burewala
VEHARI,BUREWALA,36310110,139-GGES 231/EB
VEHARI,VEHARI,36330017,140-GHS 172/WB Vehari
VEHARI,VEHARI,36330026,141-GGMC HS Vehari
VEHARI,VEHARI,36330038,142-GES 43/WB LIAQAT PURA
VEHARI,VEHARI,36330128,143-GES CHAK NO.23/WB
VEHARI,VEHARI,36330034,144-GGHS THINGI
VEHARI,VEHARI,36330061,145-GHS 50/WB
VEHARI,MAILSI,36320017,146-GHS Garha Mor Mailsi
VEHARI,MAILSI,36320021,147-GHS ZAHEER ABAD SHAHEED
VEHARI,VEHARI,36330688,148-GES 163/WB
VEHARI,VEHARI,36330005,149-G. Islamia HS Vehari
VEHARI,VEHARI,36330005,150-G. Islamia HS Vehari(a)
VEHARI,VEHARI,36330060,151-GHS 79 WB
VEHARI,VEHARI,36330069,152-GGES LIAQAT PURA
VEHARI,VEHARI,36330070,153-GGHS X BLOCK
VEHARI,VEHARI,36330027,154-GGHSS Machianwala Vehari
VEHARI,VEHARI,36330042,155-GES 1/W.B
VEHARI,VEHARI,36330055,156-GHS 553/EB
VEHARI,VEHARI,36330086,157-GGES 1/W.B
VEHARI,VEHARI,36330179,158-GES 569/E.B
VEHARI,MAILSI,36320588,159-GGHS 100/WB(A)
VEHARI,MAILSI,36320016,160-GHS Fateh Pur Mailsi
VEHARI,VEHARI,36330023,161-GGHSs 9/11 W.B Vehari
VEHARI,BUREWALA,36310011,162-GHS 327EB
VEHARI,BUREWALA,36310041,163-GGHS 303/E.B
VEHARI,BUREWALA,36310081,164-GGHS327EB
VEHARI,BUREWALA,36310099,165-GGHS 259/E.B
VEHARI,BUREWALA,36310502,166-GGES 319 E/B
VEHARI,VEHARI,36330006,167-GHS TAIMOOR SHAHID COLONY
VEHARI,VEHARI,36330008,168-GHS  65/WB
VEHARI,VEHARI,36330013,169-GHS 59 WB Vehari(A)
VEHARI,MAILSI,36320013,170-GHS Bulandpur Mailsi
VEHARI,MAILSI,36320068,171-GGHS SARDAR PUR JHANDIR
VEHARI,MAILSI,36320034,172-GGHSS 88/WB Mailsi(A)
VEHARI,MAILSI,36320389,173-GGES 96 WB(A)
VEHARI,VEHARI,36330001,174-GHSS 198/EB Vehari
VEHARI,VEHARI,36330030,175-GGHS 198/EB
VEHARI,MAILSI,36320219,176-GPS 96 WB(A)
VEHARI,VEHARI,36330015,177-GHS 34/WB Vehari
VEHARI,MAILSI,36320030,178-GGHS 143/WB Mailsi(C)
VEHARI,MAILSI,36320030,179-GGHS 143/WB Mailsi(d)
VEHARI,BUREWALA,36310001,180-GHSS 142/EB Burewala
VEHARI,BUREWALA,36310034,181-GGHS 142/EB
VEHARI,MAILSI,36320009,182-GHS 335/WB Mailsi
VEHARI,BUREWALA,36310012,183-GHS 251/E.B
VEHARI,BUREWALA,36310065,184-GHS 247/E.B
VEHARI,BUREWALA,36310108,185-GGES 247/E.B
VEHARI,VEHARI,36330018,186-GHS 24/WB Vehari
VEHARI,VEHARI,36330019,187-GHS 56/WB
VEHARI,BUREWALA,36310020,188-GHS 171/EB Burewala
VEHARI,VEHARI,36330024,189-GGHS 41 WB Danewal
VEHARI,VEHARI,36330025,190-GGHS H-Block
VEHARI,BUREWALA,36310003,191-GHSS Gaggoo Burewala(a)
VEHARI,BUREWALA,36310003,192-GHSS Gaggoo Burewala(b)
VEHARI,BUREWALA,36310005,193-GGHSS GAGGOO(a)
VEHARI,BUREWALA,36310005,194-GGHSS GAGGOO(b)
VEHARI,BUREWALA,36310022,195-GHS 197/EB
VEHARI,BUREWALA,36310054,196-GHS 181/E.B
VEHARI,BUREWALA,36310109,197-GGES 187/E.B
VEHARI,BUREWALA,36310118,198-GGHS 215/E.B
VEHARI,VEHARI,36330101,199-GGES 34/WB
VEHARI,VEHARI,36330016,200-GHS 62/WB
VEHARI,VEHARI,36330050,201-GES.212 EB
VEHARI,BUREWALA,36310024,202-GHS 303/EB Burewala(A)
VEHARI,MAILSI,36320002,203-GHSS Jalla Jeem mailsi
VEHARI,MAILSI,36320036,204-GGHS JALLAH JEEM
VEHARI,BUREWALA,36310009,205-GHS Azeemabad Burewala
VEHARI,BUREWALA,36310076,206-GGHS 441/E.B
VEHARI,BUREWALA,36310077,207-GGHS Setellite Town Burewala
VEHARI,BUREWALA,36310145,208-GPS Ahya-Ul-Aloom
VEHARI,VEHARI,36330029,209-GGHS 33/WB Vehari
VEHARI,VEHARI,36330041,210-GES 7/WB
VEHARI,VEHARI,36330044,211-GES 10 WB
VEHARI,MAILSI,36320019,212-GHS 88/WB Mailsi
VEHARI,MAILSI,36320267,213-GES 84 WB(B)
VEHARI,VEHARI,36330007,214-GHS 567/EB
VEHARI,BUREWALA,36310016,215-GHS 377/EB Burewala(A)
VEHARI,BUREWALA,36310025,216-GHS275/E.B
VEHARI,BUREWALA,36310114,217-GGES 377/E.B(A)
VEHARI,VEHARI,36330083,218-GGHS 15 WB
VEHARI,VEHARI,36330010,219-GHS 160/EB
VEHARI,VEHARI,36330014,220-GHS Machianwala Vehari
VEHARI,VEHARI,36330014,221-GHS Machianwala Vehari(a)
VEHARI,VEHARI,36330046,222-GES 182/EB
VEHARI,MAILSI,36320006,223-GGHSS Tibba Sultanpur Mailsi(C)
VEHARI,MAILSI,36320006,224-GGHSS Tibba Sultanpur Mailsi(d)
VEHARI,VEHARI,36330110,225-GGhS ANWAR ABAD
VEHARI,MAILSI,36320027,226-GHS Khan Pur Mailsi
VEHARI,VEHARI,36330337,227-GGES 228/EB
VEHARI,VEHARI,36330011,228-GHS 228/EB
VEHARI,VEHARI,36330689,229-GH/S 9.11/W.B
VEHARI,VEHARI,36330689,230-GH/S 9.11/W.B(a)
VEHARI,MAILSI,36320010,231-GHS 110/WB
VEHARI,MAILSI,36320007,232-GHS 160/W.B
VEHARI,MAILSI,36320031,233-GGHS 158/W.B
VEHARI,BUREWALA,36310007,234-GMCHS Burewala(D)
VEHARI,BUREWALA,36310037,235-GGHS 405/EB(A)
VEHARI,BUREWALA,36310008,236-GHS BTM BUREWALA(a)
VEHARI,BUREWALA,36310008,237-GHS BTM BUREWALA(b)
VEHARI,BUREWALA,36310047,238-GHS CHAK 505/EB(a)
VEHARI,BUREWALA,36310047,239-GHS CHAK 505/EB(b)
VEHARI,BUREWALA,36310051,240-GES 461.EB(a)
VEHARI,BUREWALA,36310051,241-GES 461.EB(b)
VEHARI,BUREWALA,36310378,242-GGHS 445.EB
VEHARI,BUREWALA,36310572,243-GGES MURZI PURA
VEHARI,BUREWALA,36310018,244-GHS 130/EB Burewala
VEHARI,VEHARI,36330009,245-GHS 539/EB Vehari
VEHARI,VEHARI,36330032,246-GGHS 537/EB VEHARI
VEHARI,VEHARI,36330054,247-GES 547/EB VEHARI
VEHARI,MAILSI,36320025,248-GHS Sargana Mailsi(C)
VEHARI,MAILSI,36320020,249-GHS 111/WB(A)
VEHARI,BUREWALA,36310021,250-GHS 409 EB Burewala(A)
VEHARI,BUREWALA,36310027,251-GHS Dad Jamlera Burewala
VEHARI,BUREWALA,36310132,252-GGHS NOSHERA JAMLERA
VEHARI,MAILSI,36320004,253-GHSS Karampur Mailsi(F)
VEHARI,MAILSI,36320012,254-GHS Dokota Mailsi(C)
VEHARI,MAILSI,36320012,255-GHS Dokota Mailsi(d)
VEHARI,MAILSI,36320037,256-GGHS Karampur Mailsi
VEHARI,BUREWALA,36310028,257-GHS 495/EB Burewala
VEHARI,MAILSI,36320053,258-GES 69WB
VEHARI,BUREWALA,36310043,259-GGHS Sahuka(C)
VEHARI,BUREWALA,36310004,260-GHSS Sahoka Burewala(A)
VEHARI,BUREWALA,36310073,261-GES 315/E.B(A)
VEHARI,MAILSI,36320042,262-GES KARAM PUR
VEHARI,BUREWALA,36310017,263-GHS 102/EB(A)
VEHARI,BUREWALA,36310002,264-GHSS Sheikh Fazal
VEHARI,BUREWALA,36310006,265-GHSS Sheikh Fazal Burewala
VEHARI,BUREWALA,36310137,266-GGHS 331/EB(A)
VEHARI,MAILSI,36320024,267-GHS MAILSI(B)
VEHARI,MAILSI,36320024,268-GHS MAILSI(c)
VEHARI,MAILSI,36320024,269-GHS MAILSI(d)
VEHARI,MAILSI,36320026,270-G Model HS Mailsi(B)
VEHARI,MAILSI,36320026,271-G Model HS Mailsi(c)
VEHARI,MAILSI,36320424,272-GPS MODEL HARIPURA
VEHARI,MAILSI,36320424,273-GPS MODEL HARIPURA(a)
VEHARI,BUREWALA,36310015,274-GHS 269/EB Burewala
VEHARI,BUREWALA,36310035,275-GGHSS 269/E.B
VEHARI,BUREWALA,36310048,276-GES 287/E.B
VEHARI,BUREWALA,36310087,277-GGES 287/E.B
VEHARI,VEHARI,36330002,278-GHSS 477/EB Vehari(C)
VEHARI,VEHARI,36330065,279-GHS Kot Sadat(A)
VEHARI,BUREWALA,36310029,280-GHS Farooq Abad Burewala
VEHARI,BUREWALA,36310138,281-GGES FAROOQ ABAD
VEHARI,BUREWALA,36310026,282-GHS 291/EB Burewala
VEHARI,BUREWALA,36310042,283-GGHS 291 EB BUREWALA
VEHARI,BUREWALA,36310111,284-GGHS130/E.B.
VEHARI,MAILSI,36320029,285-GHS JUNI
VEHARI,MAILSI,36320035,286-GGHS Mailsi (New)
VEHARI,MAILSI,36320041,287-GHS COLONY ROAD MAILSI
VEHARI,MAILSI,36320048,288-GES FADDA
VEHARI,MAILSI,36320589,289-GGHS WARD NO. 8
ATTOCK,FATEH JANG,37120009,101-GHS JHANG
ATTOCK,FATEH JANG,37120038,102-gghs jhang
ATTOCK,HAZRO,37160016,103-GHS HAROON
ATTOCK,HAZRO,37160026,104-GHS HAMEED
ATTOCK,HAZRO,37160084,105-GGHS HAMEED
ATTOCK,FATEH JANG,37120007,106-GBHS Jaffar
ATTOCK,HAZRO,37160022,107-GHSS GHOUR GHUSHTI
ATTOCK,HAZRO,37160190,108-GPS GHOURGHUSHTI NO.2
ATTOCK,JAND ,37140010,109-GBHS JHAMAT
ATTOCK,HAZRO,37160024,110-GHS NARTOPA(A)
ATTOCK,HAZRO,37160019,111-GHS KHAGWANI(B)
ATTOCK,JAND ,37140039,112-GGHS JHAMAT
ATTOCK,JAND ,37140007,113-GHS THATTA
ATTOCK,FATEH JANG,37120008,114-GBHS Bahter
ATTOCK,ATTOCK,37110009,115-GBHS Mirza
ATTOCK,PINDI GHEB,37130026,116-GES KHOUR CITY
ATTOCK,ATTOCK,37110032,117-GGHSS MIRZA
ATTOCK,PINDI GHEB,37130024,118-GBHS Maira Sharif(a)
ATTOCK,PINDI GHEB,37130024,119-GBHS Maira Sharif(b)
